FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence,Pacific_Blue_fluorescence
12362.7,70.84,1145.76,1054.9,121.659996,-40.04,-24.300001,67.5,12672.0,9957.12,61.2,40.96962,85.389786
20534.61,147.84,1110.34,1067.22,103.18,49.28,133.65001,68.85,21258.24,14900.4795,61.2,23.48636,86.2512
24297.36,126.28,1848.0,1543.08,255.64,-83.159996,20.25,-91.8,28510.719,20239.36,61.3,33.442734,97.89621
24547.92,143.22,1175.02,1261.26,277.19998,24.64,60.75,36.45,28757.76,19432.959,61.3,20.676306,97.73494
18389.19,103.18,1222.76,1219.6799,194.04,18.48,-25.65,20.25,20428.799,13688.319,61.4,29.111567,92.62909
22265.041,271.03998,1686.2999,1515.36,337.25998,27.72,68.85,-32.4,27781.12,20170.24,61.4,33.297783,104.1615
12235.68,240.23999,129.36,361.9,639.1,429.66,178.2,-20.25,1245.44,2513.92,61.5,3.7876964,7.5787745
54381.96,523.6,4068.68,3834.5999,842.38,58.519997,-14.85,-22.95,70351.36,51955.2,61.5,32.88078,108.03055
12083.43,275.66,137.06,451.22,595.98,81.619995,144.45,28.35,26789.12,14754.56,61.5,4.136594,185.85243
26573.28,221.76,1541.5399,1392.1599,246.4,106.259995,79.65,29.7,29054.719,20204.799,61.5,25.270258,91.15143
20584.2,210.98,1198.12,945.56,144.76,66.22,125.55,22.95,23156.479,16172.8,61.6,25.358522,93.81326
33748.17,291.06,5114.34,4059.44,445.06,20.02,139.05,-5.4,50295.04,41698.56,61.7,67.62685,124.60457
20396.28,186.34,1746.36,1322.86,107.799995,32.34,90.450005,-55.350002,23202.559,16281.6,61.7,37.773727,94.87723
21828.3,235.62,2567.18,2277.66,234.07999,103.18,120.15,-43.2,25879.04,20852.48,61.7,52.258766,98.921455
29025.81,274.12,2624.16,1978.8999,335.72,1.54,-5.4,45.9,37240.32,26887.68,61.7,39.941208,107.13333
20420.64,163.23999,1818.74,1459.9199,107.799995,61.6,41.850002,8.1,21292.799,15129.6,61.8,39.332577,86.88078
29874.93,244.86,2930.6199,2570.26,454.3,174.01999,114.75,36.45,39256.32,30219.52,61.8,43.422943,109.74732
22187.61,227.92,1815.6599,1561.5599,237.15999,47.739998,22.95,74.25,23087.36,17086.719,61.8,36.05772,86.69893
21169.71,157.08,2085.16,1493.7999,314.16,-10.78,-2.7,24.300001,22283.52,18323.2,61.8,43.60455,87.71548
25290.03,189.42,2092.8599,1515.36,295.68,30.8,128.25,83.700005,29351.68,21676.799,61.8,36.475334,96.81696
19238.31,170.94,1472.24,1285.9,300.3,-1.54,67.5,-22.95,20431.36,14576.64,61.9,33.65504,88.5078
16958.91,428.12,147.84,545.16,927.07996,267.96,297.0,59.4,1845.76,3756.7998,61.9,2.9477415,8.172925
25527.541,289.52,1771.0,1626.24,351.12,-3.08,-37.8,25.65,34247.68,23079.68,61.9,30.41697,112.07139
18601.47,192.5,2009.7,1472.24,358.81998,-15.4,24.300001,-29.7,23476.479,17409.28,61.9,47.92588,105.36928
14895.2705,184.79999,796.18,591.36,189.42,-13.86,74.25,-9.45,17963.52,12185.6,62.0,23.205696,100.64209
20987.01,274.12,2479.4,2102.0999,311.08,-24.64,32.4,35.100002,25436.16,19064.32,62.0,52.499626,101.14839
21523.8,149.37999,1888.0399,1620.08,429.66,7.7,-5.4,14.85,24259.84,17900.799,62.1,38.723446,93.99473
16413.42,155.54,1506.12,1016.39996,126.28,44.66,-40.5,91.8,19970.559,14255.359,62.1,40.55423,101.5467
13783.41,135.51999,1059.52,988.68,184.79999,169.4,66.15,10.8,16751.36,11694.08,62.2,33.810253,101.42923
16399.5,97.02,1367.52,1011.77997,35.42,55.44,14.85,37.8,16661.76,12060.16,62.2,36.762245,84.62898
15985.38,141.68,1042.58,868.56,301.84,89.32,110.700005,31.050001,19073.28,12870.399,62.3,28.53528,99.561775
24957.69,243.31999,3264.7998,2516.3599,269.5,84.7,52.65,37.8,27240.959,22544.639,62.3,58.23889,90.991684
34586.85,344.96,4923.38,3466.5398,611.38,80.08,124.200005,-35.100002,42269.438,35719.68,62.3,63.46248,102.002075
19894.291,187.87999,1861.86,1583.12,238.7,26.18,54.0,9.45,23389.44,17597.44,62.3,41.381203,98.08819
12040.8,231.0,799.26,840.83997,229.45999,26.18,27.0,24.300001,17249.28,11470.08,62.4,29.059895,119.73861
18839.85,167.86,1615.46,1307.46,405.02,6.16,62.100002,10.8,25512.959,17797.12,62.4,37.830544,113.133705
23201.16,200.2,2842.8398,2206.8198,435.81998,50.82,117.450005,-6.75,36072.96,27609.6,62.4,54.48779,130.03961
24279.09,189.42,1205.82,962.5,204.81999,-27.72,5.4,54.0,25387.52,16902.4,62.4,21.490793,87.128914
19972.59,237.15999,1181.1799,1198.12,223.29999,35.42,-5.4,49.95,31644.16,20311.04,62.5,25.781591,132.53336
22000.56,189.42,1419.88,1232.0,372.68,-4.62,94.5,-74.25,25505.28,17521.92,62.5,28.226215,96.70727
10741.0205,255.64,118.579994,688.38,1010.24,588.27997,240.3,64.8,1432.32,2383.3599,62.6,3.9994316,10.238932
20615.52,129.36,2320.78,1780.24,337.25998,52.36,66.15,28.35,23640.32,19264.0,62.6,49.979362,95.64728
14892.66,143.22,1479.94,1244.32,320.32,81.619995,79.65,-13.5,18964.48,13859.84,62.6,44.001453,106.32459
