FSC-A,SSC-A,FITC-A,PE-A,PerCP-Cy5-5-A,PE-Cy7-A,APC-A,APC-Cy7-A,Pacific Blue-A,V500-A,Time,FITC_fluorescence
16673.55,86.24,33294.8,3606.68,281.82,-20.02,12.150001,14.85,48.64,1689.6,51.2,206.06
14107.05,53.899998,26434.1,3087.7,189.42,-41.579998,-48.600002,40.5,-84.479996,1210.88,51.2,193.30153
28662.15,186.34,87478.16,9912.9795,799.26,137.06,48.600002,-47.25,334.08,3701.76,51.2,315.4745
16337.73,69.299995,29848.28,3347.96,332.63998,-21.56,101.25,-10.8,40.96,1410.5599,51.3,188.44165
24259.08,137.06,57737.68,7040.88,406.56,187.87999,13.5,1.35,117.759995,2416.64,51.3,245.79301
10369.53,50.82,1270.5,132.44,86.24,-38.5,-14.85,44.55,47.36,318.72,51.3,11.704673
19989.12,137.06,42137.48,4971.12,371.13998,95.479996,116.1,-32.4,79.36,2117.1199,51.3,217.58621
25470.121,86.24,55971.297,6660.5,555.94,163.23999,27.0,63.45,200.95999,2492.16,51.3,226.86742
24920.28,69.299995,50840.02,5992.1396,589.82,7.7,-9.45,51.3,202.23999,2493.44,51.3,210.54398
15657.39,144.76,28032.62,3441.9,418.88,187.87999,87.75,13.5,113.92,1406.72,51.4,184.64882
14247.99,89.32,34671.56,4302.76,475.86,-9.24,2.7,35.100002,108.799995,1685.76,51.4,251.32927
13292.73,107.799995,23609.74,2605.68,81.619995,16.939999,-13.5,6.75,87.04,1332.48,51.4,183.17255
17977.68,158.62,33582.777,3868.48,403.47998,72.38,14.85,37.8,15.36,1534.72,51.4,192.70055
17030.25,78.54,39705.82,4974.1997,260.25998,123.2,-12.150001,48.600002,190.72,1917.44,51.5,240.7581
25143.871,186.34,51377.48,6160.0,956.33997,-44.66,-31.050001,-10.8,368.63998,2667.52,51.5,210.87932
30677.94,140.14,64844.777,7624.54,579.04,107.799995,68.85,-18.9,346.88,3302.4,51.5,218.17787
14361.09,89.32,29075.2,3474.24,255.64,53.899998,-25.65,41.850002,103.68,1414.4,51.5,208.93419
36406.89,221.76,85408.4,9797.4795,786.94,6.16,20.25,62.100002,403.19998,3755.52,51.5,242.25674
21339.36,120.119995,38364.48,4686.2197,257.18,97.02,-87.75,-55.350002,176.64,1588.48,51.5,185.42143
16578.72,84.7,38307.5,4219.6,254.09999,29.259998,-18.9,5.4,128.0,1664.0,51.6,238.59662
27877.41,113.96,57472.797,6811.42,669.89996,90.86,74.25,0.0,161.28,3165.44,51.6,212.77544
29555.64,264.88,74037.04,9058.279,788.48,84.7,58.05,5.4,188.15999,3507.2,51.6,258.75058
26340.121,207.9,49280.0,5674.9,823.89996,41.579998,-74.25,-35.100002,193.28,2293.76,51.6,192.99959
14649.061,49.28,28530.04,3351.04,443.52,97.02,99.9,48.600002,175.36,1308.1599,51.6,200.94843
22021.44,144.76,42437.777,4777.08,335.72,113.96,74.25,29.7,147.2,2044.1599,51.6,198.82729
15344.19,35.42,30350.318,3497.3398,478.94,98.56,-10.8,10.8,171.51999,1365.76,51.6,204.10071
20843.46,163.23999,46075.258,5574.8,471.24,112.42,56.7,-37.8,264.96,2135.04,51.7,228.21646
20950.47,120.119995,41673.938,5363.82,639.1,47.739998,21.6,-1.35,8.96,2001.9199,51.7,205.26172
15375.51,43.12,28086.52,3075.38,172.48,-58.519997,21.6,-79.65,40.96,1077.76,51.7,188.41583
14997.061,127.82,29905.26,3441.9,421.96,127.82,16.2,-55.350002,99.84,1044.48,51.7,205.77084
22052.76,83.159996,44824.777,5171.32,680.68,-7.7,47.25,-5.4,239.36,1863.6799,51.7,209.76723
43409.52,344.96,96283.875,11449.899,857.77997,204.81999,39.15,32.4,421.12,5780.48,51.7,228.99397
15779.19,95.479996,28488.459,3264.7998,329.56,164.78,-68.85,17.550001,44.8,1482.24,51.8,186.21133
12526.26,98.56,21846.44,2457.8398,249.48,6.16,63.45,-45.9,55.039997,1173.76,51.8,179.84526
24248.64,149.37999,49047.457,5805.8,579.04,43.12,-28.35,12.150001,151.04,2127.3599,51.8,208.73793
24921.15,157.08,60789.957,7304.2197,551.32,-3.08,-40.5,17.550001,193.28,2787.8398,51.8,251.93657
18616.26,132.44,38236.66,4486.02,591.36,0.0,39.15,24.300001,148.48,1804.7999,51.8,211.97832
23763.18,129.36,43558.9,4883.34,643.72,127.82,18.9,2.7,282.88,1959.6799,51.8,189.0729
15992.34,106.259995,32640.299,3980.9,469.69998,16.939999,41.850002,-4.05,157.44,1452.7999,51.8,210.63622
16642.23,86.24,31837.959,4145.6797,398.86,-4.62,36.45,0.0,131.84,1660.1599,51.8,197.37254
31361.76,235.62,64054.758,7964.88,689.92,143.22,122.85,0.0,140.8,3287.04,51.8,210.78677
16622.22,66.22,37882.46,4221.14,602.14,140.14,60.75,33.75,138.23999,1944.32,51.8,235.31813
26879.52,169.4,55309.098,6407.94,733.04,26.18,-41.850002,4.05,253.43999,2630.4,51.9,212.3649
13393.65,141.68,169.4,343.41998,298.75998,30.8,10.8,0.0,577.27997,998.39996,51.9,0.31148183
