Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_010_010_FITC
411.83597,201.42957,421.91922,210.2441,214.58847,181.31876,180.35448,171.6757,41.562912,2.1721458
418.2091,260.36688,354.6559,195.87202,214.65067,189.99464,188.49506,0.28367913,79.75576,0.9239627
507.1511,469.8511,253.90869,279.90985,197.59294,168.6234,176.6617,127.295685,108.486855,1.294667
391.98938,2.497641,303.70764,207.1123,251.96315,196.98782,163.82565,180.84702,147.89415,0.7281599
423.5692,513.8098,231.05392,195.5782,228.73962,205.83598,154.5453,181.98721,1.4962707,-0.1737395
623.3813,253.67566,285.1383,1.8741536,246.29129,190.37495,229.04022,147.17224,2.4662483,2.0012653
386.09644,284.5134,217.77946,237.85886,212.21321,162.49893,163.51624,146.97198,97.522575,0.44808412
279.03702,686.7398,298.05008,195.28,181.30307,201.3047,162.18018,149.43462,102.89331,2.8495474
-0.3923483,232.87097,304.16394,114.319565,212.88948,182.15276,164.42699,141.62752,23.136057,2.1396067
312.6787,7.6315727,330.7711,197.18698,-1.090297,184.00572,177.47127,168.04138,2.4488854,2.0401902
362.22702,295.9863,281.67978,194.19493,259.46152,225.25583,175.5756,168.09894,7.509597,2.3614397
594.7437,434.08212,293.3892,225.67867,232.43623,210.00124,178.63657,156.61346,26.278282,1.0934453
377.6056,439.5395,306.2618,263.97144,8.055522,248.30428,141.83559,168.78242,125.65402,0.40775
250.28473,236.99167,302.73346,1.2636397,189.43408,230.84947,179.66643,185.30362,2.5364914,0.31917655
571.9592,481.39862,197.58676,236.54657,222.18504,229.01215,155.87474,193.04114,114.48025,-0.0012893081
355.52673,314.1912,274.566,189.23297,158.11238,194.43607,162.3802,151.74098,50.013733,0.0814687
330.9658,275.85968,264.93494,183.29109,234.56113,194.44023,150.2038,151.91472,188.13286,1.1550128
455.45538,400.29376,274.2539,214.05054,202.56528,179.84271,156.7764,208.24472,58.824955,1.9626501
470.38455,357.4247,229.10295,291.08997,203.10155,0.052643895,181.15971,176.95573,56.925564,0.3250221
399.3359,535.9167,278.48602,222.73051,213.91333,196.83064,157.6524,146.10591,108.57279,2.2746983
366.0393,537.9633,209.55328,209.0542,156.13115,167.86543,168.17613,148.18694,2.4167373,2.4938807
484.68796,248.66942,245.02094,363.9498,208.04027,195.23354,158.1514,132.6121,75.790955,1.3267417
242.53621,214.90182,227.49551,246.86678,196.26578,180.20392,176.65495,152.52654,96.44217,2.700023
432.69485,486.70474,2.7845805,201.54144,182.12639,202.30406,184.4597,140.25917,113.19193,1.322161
373.338,308.01712,246.17992,237.51917,202.3048,186.247,165.2498,173.93935,33.13534,3.2007136
270.0786,502.39294,237.01846,310.65625,211.52466,180.58047,138.67285,167.79758,66.71569,2.0901992
0.3180412,349.80832,213.1597,195.90457,233.84055,171.89713,158.76334,174.9941,2.2660475,1.0251243
421.41257,362.933,236.66096,199.47513,235.01695,200.83278,159.86917,166.82936,110.18443,1.4304483
476.7865,305.76645,236.16595,201.97647,184.67035,232.03348,173.43063,162.75941,18.65867,2.6795738
316.911,411.45706,330.4649,4.6066318,197.0379,200.58827,155.91713,150.51425,1.5738266,1.7522128
412.22495,411.7677,235.14175,204.54968,252.73007,191.5107,172.64304,141.18797,144.03914,2.291716
243.39713,340.19907,350.0081,210.05975,204.69237,0.9570432,126.86413,-0.28669584,2.8641162,-0.17807728
294.97046,390.3786,321.57843,183.01701,201.6495,176.00526,148.74014,158.4073,83.55,3.7573419
306.0387,277.6031,288.06525,263.5278,230.8047,209.08908,148.63896,136.71417,92.37471,2.0311227
332.327,346.2513,274.35968,253.17575,225.98515,189.15196,161.40309,172.47026,102.18113,2.2842507
223.33508,233.83743,290.99628,261.756,228.6899,183.66693,202.71608,201.19287,29.304514,2.233094
260.71268,389.65433,254.20483,245.17714,200.89252,180.34085,160.65129,149.92258,93.78905,0.122775435
279.58,280.48776,288.72238,211.15851,247.20868,220.7929,172.6909,139.63525,42.331955,2.3411958
454.9701,242.53188,235.957,206.32138,189.98743,212.19797,143.49184,194.82893,137.60252,0.056926012
397.52448,329.15753,267.39038,195.03923,186.0807,174.92297,200.15752,218.97417,85.3787,0.7429185
252.95236,356.20554,342.8665,172.82585,1.8003712,284.8281,163.58916,131.13762,2.5008714,2.8714733
437.60336,365.18945,252.5388,209.22043,192.75252,227.7344,148.42186,152.88113,2.751068,1.4457836
424.93167,291.26944,331.929,274.60492,234.26018,174.33578,157.78752,179.09471,39.09305,1.3980715
476.84442,430.30603,331.2848,199.50775,261.78925,164.26176,154.4895,160.82976,46.572163,1.5027068
436.1186,309.58862,320.54996,212.0867,225.01251,189.84865,130.93309,151.598,1.6690118,2.2937348
323.78427,265.6677,263.41214,204.87659,178.02296,187.29411,327.61005,167.50012,62.165203,1.9852405
445.06943,409.82257,284.6909,232.79285,185.0842,169.90791,183.87616,139.44829,75.017525,3.4242806
468.0507,342.31067,239.82954,181.65984,2.1455986,203.81107,166.66934,156.1463,2.1721911,2.2458096
291.04327,425.12787,247.28322,183.70575,229.97815,214.34732,145.67703,169.8015,104.461205,3.0765767
510.78516,257.80664,257.31818,166.60913,197.67894,187.02966,139.80319,133.49223,1.6641009,2.2491062
252.96526,472.03683,373.85922,205.57912,215.62288,163.48293,146.09225,128.44412,128.75592,1.4624722
542.57776,239.888,245.3525,3.0035605,237.1252,167.75023,164.32144,157.37737,51.809414,2.461964
287.73853,245.49477,0.7816236,220.58371,179.77716,198.7925,153.96317,145.53505,124.213554,1.0745852
367.5645,458.24673,228.2008,222.54488,202.62656,201.59323,243.97702,151.74861,55.449177,2.1852562
343.50354,330.72113,223.28638,256.10266,8.011595,194.84576,177.92937,161.25381,2.600016,-0.5298123
388.87094,310.9093,239.31003,213.47382,179.95564,156.16551,180.57713,132.52347,71.12562,-0.1686399
479.9129,427.32053,269.1113,202.58504,182.08595,235.19797,182.67082,148.60399,2.3670378,-0.24541718
345.09854,387.02844,232.1785,237.11983,177.95819,193.64551,152.61829,155.34776,72.50497,2.3107
347.34448,287.66406,282.69208,197.23293,202.01585,192.47949,188.30994,146.98856,142.26344,2.3508077
383.43027,227.41595,255.80017,186.4422,240.51451,0.19269788,165.84116,140.42332,99.00676,-0.2508728
541.4574,358.31424,293.38156,185.16545,188.25656,220.20474,157.52634,161.3414,114.34389,-0.23412663
514.2753,224.71878,276.8995,196.95572,239.3448,161.76605,177.78345,333.6545,53.485817,2.6098053
411.6748,484.85117,296.66754,249.76697,208.81993,202.24867,158.23502,129.31549,170.71622,2.212333
545.5069,273.16135,286.9597,204.84964,191.06677,238.56976,163.67543,125.93252,99.947235,1.3795702
491.1821,299.9091,379.28702,207.73741,215.77385,223.61632,178.69145,127.77133,88.37324,-0.53740954
416.8696,326.15817,322.9382,186.79608,176.40529,214.70036,0.5089884,161.41481,87.480156,0.5114827
411.59286,486.57135,240.40054,193.31297,182.72357,191.01909,167.01988,163.5678,40.73052,0.43928766
387.85095,368.8148,279.1005,191.5556,220.37662,189.45157,0.9402847,173.46704,110.28233,1.7018132
508.7687,485.22137,315.06073,191.94,233.28296,170.68285,178.1252,166.24454,114.445114,1.170378
612.87506,318.42355,242.5451,216.2256,211.04523,204.55577,178.62878,164.63191,95.24493,1.5002787
365.16586,393.7037,330.19214,294.72247,188.97183,218.24956,171.7214,167.44014,16.930586,-0.17393982
498.80774,294.17578,332.07678,202.21,292.11234,161.22586,167.31348,155.04724,31.653519,-0.07104403
417.75095,321.0302,342.7785,2.74703,3.5301437,201.51558,177.47218,169.67467,139.2613,2.5554209
435.5394,293.56918,228.4302,321.57315,230.53714,185.81416,159.97546,167.25911,129.56685,2.1787324
260.26178,453.33105,133.7582,225.31216,166.65417,178.72084,184.4343,169.44,128.03357,-0.7797132
591.0818,312.8824,265.74805,172.48434,254.48518,182.83615,148.64728,161.79791,75.60607,1.5532162
511.7459,418.1421,249.0204,247.5435,1.6305587,201.15735,172.95778,155.5075,95.349075,2.0249672
0.49169767,227.66411,369.86658,222.5186,160.30525,220.19327,163.71997,146.30612,128.9601,2.562767
259.1899,420.48325,273.1554,204.82918,220.51918,185.32649,171.06221,129.93951,88.94433,1.5634594
405.3241,235.45554,308.06888,226.0439,385.83533,179.70041,252.29642,166.59485,1.8074131,1.480778
500.11594,360.80563,292.67963,220.3265,201.85533,215.31766,218.78062,139.59982,22.723007,2.3456283
342.4544,436.53116,248.87433,181.37141,206.5433,166.07536,235.35413,187.81793,4.460606,0.14647043
506.6502,531.4704,355.4273,193.2622,202.19295,187.01587,134.4613,147.45589,122.163315,2.1568193
291.46838,257.35406,246.58328,204.65993,202.72792,196.06654,173.62321,209.43039,1.6635253,1.4752457
503.96786,370.25168,254.56671,225.96172,217.49976,186.85376,175.40257,175.26633,102.99817,3.2013822
443.63098,380.3761,374.8668,207.85687,236.93112,182.63852,178.35861,173.76732,98.99839,2.299737
446.60858,333.65665,231.33083,282.9081,167.02385,165.57736,-0.2553839,173.1162,144.1096,0.07123053
490.27634,420.94388,230.82913,203.6049,191.39648,179.73842,162.32474,148.13539,60.347267,-0.44693673
470.78317,257.39157,-0.50852275,212.84216,222.49709,217.7254,162.61275,135.42403,2.556666,-0.1016745
252.24675,357.99582,379.10666,191.37944,227.02718,205.10376,175.6786,127.616425,138.83302,1.7619238
429.3023,410.73218,281.53976,215.85721,198.72874,208.37532,163.25455,176.13293,116.36921,1.5900218
540.96185,252.51683,236.58177,267.8988,216.98586,0.5196457,178.49966,175.73741,2.282687,-0.27563167
328.10593,462.75897,282.92392,244.16151,153.47319,176.4328,168.32776,144.8701,89.4373,0.5714879
514.93665,7.0949306,274.3792,207.578,182.63052,179.6265,143.0718,158.82886,6.1974325,1.7729983
337.856,358.53705,218.97786,226.92354,217.49936,231.4696,158.6939,163.73404,83.847015,0.7116152
378.4529,512.83734,318.8476,234.16577,2.7613661,191.4198,180.39795,164.49542,1.8286486,-0.34764206
434.24478,203.96234,347.32135,196.73415,243.1428,213.2798,158.41292,161.27766,97.239235,2.44237
399.64746,291.19894,273.00525,182.23769,195.93913,388.0223,151.5222,139.01088,73.04465,-0.08331108
255.09183,479.59616,283.63516,233.14742,182.96059,194.8775,276.34897,138.72563,127.30531,0.49327922
507.11456,469.64325,257.549,3.203246,258.74872,249.8856,164.81511,141.11882,93.26519,-0.08755463
384.70618,454.42505,236.62299,197.88512,227.63722,180.7046,173.69826,208.59703,122.93773,1.9074388
414.3499,468.18304,247.45128,183.77415,158.4291,164.22072,195.65504,143.4087,96.12237,2.3059494
334.17654,253.68977,253.4597,183.4293,261.3416,331.48203,205.15286,174.3947,23.118801,7.3353996
271.29218,430.2284,366.61157,170.61426,198.18556,184.6099,154.09036,156.26442,2.182989,4.114507
344.70352,253.55624,331.2879,220.2566,211.71315,197.89722,180.0322,170.62025,2.100404,0.6488272
464.66656,345.76523,304.4118,215.09209,189.17267,214.49014,193.48273,145.38101,1.5624707,1.275409
433.80875,329.70633,372.99353,204.55048,220.9338,205.03786,163.8853,171.74176,158.10562,3.437993
469.92886,348.3101,286.28107,219.20856,231.41537,172.18976,130.67723,167.60585,60.574802,-0.1737042
336.9287,289.99927,291.71097,274.7319,185.54681,181.26038,144.57307,141.34323,1.5454001,2.631705
530.97394,292.92334,289.3674,190.74608,195.99161,175.4306,243.06165,172.55249,62.72763,3.0003257
300.7436,425.48825,340.268,227.42844,183.26868,176.61029,160.02525,114.36042,85.17899,2.6673841
357.46805,279.5216,282.33557,181.51823,0.5033941,84.6452,168.31915,173.29588,122.13559,1.479635
427.00235,278.16083,0.87776196,229.14926,235.0353,181.9997,132.44775,156.63362,3.0198069,-0.46455574
476.21625,572.9519,339.40485,210.93831,200.89519,204.9489,171.72356,235.5871,55.508392,-0.518978
209.8635,371.1395,202.44386,210.87267,180.23772,168.16904,205.08076,150.67928,109.64163,1.7314804
374.15472,257.99426,218.8454,162.91304,207.66629,217.28537,204.33366,164.02554,110.67326,2.2336774
302.12766,263.9735,321.22906,264.5676,247.34412,167.1605,175.2067,149.88797,107.2084,2.199178
343.99362,419.2554,278.801,199.9092,190.23141,210.40262,146.62747,173.78969,37.4317,-0.09462249
370.51694,425.7684,294.16187,202.45706,0.577322,189.5966,173.71046,181.96745,122.0901,2.339305
513.0604,241.95384,266.3941,186.69193,160.9757,202.40816,174.00635,144.54872,2.7217073,1.8603013
275.2828,275.78705,292.19644,202.73503,218.05443,216.19289,151.98134,138.32294,56.154385,3.121975
330.65457,294.5633,231.00401,189.04689,235.0527,206.54901,191.5094,140.71968,31.017555,-0.02273643
416.53293,475.18167,290.66797,249.42818,149.5243,175.39821,180.97357,241.99849,97.49305,0.9260757
408.54288,318.1325,261.66876,258.30875,1.3201983,197.00896,155.65555,139.95535,1.2226133,0.17495549
274.62793,413.64456,223.91245,229.20258,380.25778,238.88342,164.88113,150.45766,17.570574,1.5919755
413.0103,427.0863,231.25967,202.85857,2.3583467,226.03362,175.48969,281.2856,133.19254,-0.80256593
311.35193,341.41037,287.95,195.41373,203.73636,196.4821,212.68817,142.024,2.1054645,1.6776459
999.7052,513.9089,276.65298,18.03163,237.41623,224.60817,216.9864,162.10858,114.34305,-0.4824121
391.196,420.4289,291.5683,234.81075,200.82309,176.9879,159.6436,136.16261,100.26466,0.5677488
511.89685,260.5464,266.0588,201.06627,231.53378,214.19064,178.63213,138.7219,1.7047408,-0.47608304
256.54733,298.34845,279.56854,206.4774,186.24857,207.18878,189.4652,156.81944,-1.1593084,1.1189466
271.50165,359.21158,252.37358,231.31139,239.45949,161.25089,151.27432,139.0677,-0.24321508,0.6802199
427.1378,425.81607,268.0095,222.93098,211.62627,185.45467,146.82062,155.68898,105.14458,2.2118022
297.16342,420.5464,244.1173,217.46861,358.915,-0.52855253,-1.4898528,183.77408,75.61566,0.34438336
379.7232,333.2511,279.06717,188.6922,1.3223741,206.30632,134.96315,129.38228,1.9895222,1.8138237
564.0005,420.4701,209.2255,198.6979,214.05501,222.49022,157.54057,153.08646,0.33900237,2.225188
343.28424,376.34744,253.25862,166.84679,216.12706,256.50372,8.404116,140.58884,-0.32642984,1.6431851
349.9231,426.44836,86.96136,213.62769,200.80702,205.28539,118.83985,139.60449,96.578094,1.3584692
437.44934,457.7235,254.55075,221.20467,218.5821,217.54538,168.29341,207.43513,2.372173,5.763279
486.0329,398.64658,251.31665,259.20413,203.8757,175.11133,164.8864,231.31828,1.154403,1.8588278
391.16492,341.6963,532.88605,202.85248,176.2767,196.91518,162.94554,147.98956,44.28826,2.9459398
324.45108,258.9696,331.38602,179.11163,239.4302,233.59396,195.99103,143.72629,32.01174,2.1536665
421.2785,367.25925,280.21204,207.63695,194.05869,182.02129,164.81464,163.97108,0.9899626,0.5807004
272.17923,438.21756,294.87463,232.3004,281.0693,192.94197,185.00964,124.22425,187.95674,2.2233238
509.87134,322.99716,321.12854,209.94089,252.4635,231.72981,155.87265,104.607216,51.37246,2.3850596
545.3374,467.21347,303.29315,200.15941,176.9232,179.16695,213.67256,0.44491315,87.97318,0.9888402
304.6582,350.2894,277.11606,210.8546,197.42552,201.18062,156.97212,205.0714,11.298448,-0.77247477
371.1204,348.1363,296.30316,210.39046,226.02216,193.68893,205.58595,139.93904,138.13528,0.08461225
468.06958,264.8007,225.19852,233.88542,196.1702,194.10013,212.09253,168.40634,1.7028465,0.5921395
399.90985,434.1751,200.1292,231.35765,173.7658,170.99217,220.94095,149.6347,2.9711626,-0.17755932
371.26868,232.05464,314.08353,194.96663,262.1399,175.13257,163.2497,163.49063,94.06428,0.0045491457
394.80112,594.6098,367.91653,203.89091,223.9612,198.35281,174.77275,140.91309,50.079067,2.3876638
311.21686,412.60764,263.13583,181.73657,208.32745,221.35551,150.97101,155.48128,61.705044,-0.44202304
603.57117,294.61102,272.02863,215.19992,171.02527,0.63969016,175.57213,251.81299,108.2182,1.8482103
311.64703,298.18436,262.1606,193.84862,191.78273,206.40797,172.87909,161.24275,87.05125,-0.059806705
459.7752,239.769,3.1689014,265.61777,180.34506,210.9456,139.72124,-0.42405063,3.2143846,0.29554498
488.90668,0.8104656,194.63773,224.7994,0.37691927,246.2571,154.732,174.53383,2.7468574,0.020802855
495.89722,385.69296,251.89404,224.29637,196.76208,232.8795,176.06404,165.16881,-0.1326797,-0.97907573
444.61996,524.5107,307.27756,219.38235,203.7643,173.71483,153.16672,137.15402,-0.5904778,1.8681033
293.09583,357.14545,304.1927,215.89659,202.74207,224.91989,5.6017528,152.57492,126.93797,0.53055465
455.67734,496.26315,603.94,262.15982,162.48244,224.05157,151.37859,159.49144,92.77689,1.9959328
504.78186,313.52924,262.56528,184.23698,249.79488,177.35756,149.66019,164.72629,2.2572448,4.319858
293.89893,451.94116,301.2996,253.58183,208.38007,160.61287,143.96954,160.73993,2.4010444,2.0884228
444.82422,340.83228,307.18326,7.7636576,238.60373,221.01909,246.58034,144.35912,107.32272,2.5748875
294.55084,411.67267,329.05234,196.55081,179.76187,199.01906,3.1059976,167.17627,50.38173,0.60856795
411.58755,240.56322,304.54968,204.56961,193.72285,190.15543,170.40387,137.60878,2.1828659,-0.10449648
304.44174,233.97699,236.30098,196.1679,167.28502,200.01585,178.12805,135.72826,119.640854,-0.02808547
371.33505,299.5982,268.65723,189.72432,205.07767,225.22989,175.36523,137.38206,86.883606,2.3285375
449.2515,549.3611,333.86295,211.74892,239.74007,190.98846,166.95494,139.16286,38.171608,2.9194117
519.791,335.39105,250.41437,232.8453,223.48047,222.91302,166.8329,154.07266,60.692123,0.16126299
274.16013,266.96017,308.05414,217.85716,249.9113,218.41545,178.24568,126.03554,107.58207,0.60334253
311.1206,401.54294,246.58813,240.61002,166.78494,91.01761,244.34293,156.11006,100.656456,0.72704303
296.67392,259.83228,250.9052,204.48892,195.59955,215.6553,188.99797,167.47394,64.67628,1.9269705
0.7569673,378.25598,361.498,162.43684,193.07971,193.46342,145.40407,153.1592,56.43625,2.763777
362.57416,319.77972,233.61726,184.37894,216.84808,216.37305,153.35585,150.43701,86.871925,0.24003863
329.47366,279.45532,269.60507,215.16835,148.90494,184.53737,165.47661,154.75658,108.564224,-0.7853389
458.08386,2.516645,266.40204,232.16997,232.8424,251.32884,140.99797,150.18074,-0.28248233,2.4280465
289.66043,336.9899,231.54716,170.1148,180.99655,217.80034,187.44347,147.39362,142.87262,2.5535092
336.4263,470.83664,248.46301,162.49448,199.91893,211.23808,166.72118,134.68631,124.96364,2.2650948
586.9235,354.7706,268.69943,219.64246,157.77888,160.18327,146.8921,129.99237,21.350887,1.2503617
351.05496,336.93814,330.08597,279.37134,229.8038,163.67957,153.71335,110.99544,2.1649392,2.1656992
408.9231,312.08636,279.91238,175.50179,229.49094,280.3089,225.67741,129.80238,141.06122,2.7427392
373.43127,340.89804,254.75066,210.31105,209.99004,180.31848,-0.20810479,139.47644,147.42964,2.4323745
429.61874,399.3592,230.98117,227.31223,204.73174,211.85243,212.85648,152.41136,104.04739,0.18857491
523.2555,363.5688,283.79718,175.48254,230.9838,174.53352,167.96625,171.96088,145.54659,1.1027555
363.1318,253.92445,292.63327,266.97025,219.29062,178.07726,212.97319,141.92474,45.46166,2.0926142
318.5661,395.3399,360.14795,207.18254,228.00224,198.61185,162.17926,142.59892,19.578997,2.14629
532.89417,547.78674,323.84573,3.5611215,170.60754,188.72522,175.5849,0.50930166,1.9011033,1.8785613
314.685,313.392,234.24933,209.88039,183.65092,199.57942,169.46225,134.62155,21.558346,2.3345714
438.81024,398.3647,208.59341,369.60843,2.037482,178.21146,256.22607,140.66296,0.8230318,1.7976301
335.93396,296.37955,272.83618,198.16618,200.79657,182.99304,147.3655,160.26144,38.613354,2.589582
307.9704,299.45688,264.29333,165.26846,162.31523,156.12515,175.8081,172.43423,68.80241,2.234806
322.51956,385.35062,278.3881,215.53285,199.38962,185.49745,163.96278,158.55835,84.16231,0.00026082993
306.70865,316.69623,214.81544,198.53145,194.37445,202.62512,226.29918,156.74431,3.8783045,2.1634579
303.63824,294.84088,258.06598,184.63725,165.99757,206.26012,166.89883,175.7168,2.0209816,1.0197499
372.90616,564.6698,237.25311,224.49767,213.07559,187.17569,157.6778,249.54454,71.29166,-0.059693336
528.6136,236.10394,304.24808,192.91544,266.6973,202.59348,159.0583,185.26517,67.815285,1.1897824
1106.4912,311.9969,252.93312,199.31381,184.65721,193.0035,175.59735,154.96208,2.0387821,-0.4823298
326.65424,443.81274,236.07472,177.41176,202.00029,169.65616,157.63094,144.78416,1.8058167,-0.5232923
474.4798,305.4903,274.42404,174.2611,178.15376,176.11865,151.81978,163.32445,93.405624,2.122522
375.12512,332.9339,228.6822,248.06822,216.12344,253.22462,168.0107,173.98936,39.445553,1.5764968
357.5969,289.9883,222.00806,186.86943,234.27467,201.03514,166.86714,148.11281,79.58792,2.086611
349.6247,290.87988,255.22711,204.1498,237.12947,197.09521,183.23383,150.91844,88.23434,2.2378893
505.49664,515.0473,266.2307,207.91556,187.89664,213.22026,159.52527,158.86769,48.718143,2.8649054
239.84756,425.2253,361.69022,176.17873,173.3253,202.33994,169.99779,197.63249,101.094894,0.33345938
436.30777,384.85355,307.59406,250.06015,194.19212,0.62929785,139.41376,141.22507,141.9638,2.186397
348.86267,261.5435,235.91766,223.72295,172.36351,177.44107,138.09494,164.58926,73.206764,1.833801
363.28345,390.36755,286.18976,219.66864,221.81062,179.30785,184.63788,151.0214,127.23219,2.7448375
334.36426,272.68726,427.90826,184.35374,173.63766,212.067,168.56462,178.96152,36.83365,2.1544783
453.12482,239.73361,265.40488,234.63042,178.67134,250.93007,193.10654,144.09894,2.7251267,1.0976205
320.26953,368.01788,481.67804,235.50876,217.34541,201.70775,169.13892,4.6431866,78.93031,1.2073157
379.28558,293.85834,275.72507,182.69664,164.45526,194.70055,118.936516,142.37523,103.04618,-0.4968534
540.0561,300.90424,0.03939593,235.99329,247.29153,185.34827,175.76997,162.5656,53.630924,1.8488772
446.77396,296.73325,3.6386323,193.801,196.76201,208.48686,149.06035,184.54628,167.80783,2.5928342
288.83548,244.3925,12.671992,161.5779,1.8009107,165.06506,172.3783,167.80695,109.601074,2.1282463
460.13742,278.9634,213.82368,169.124,225.59163,170.13509,148.70781,175.4771,60.336735,2.0662584
511.90955,259.6692,267.35754,180.62949,217.7437,158.03343,164.46046,133.88402,51.32967,3.6292624
519.354,258.9748,243.03404,164.90817,220.87561,225.9207,192.85802,140.15292,114.60179,-0.19285065
266.7482,596.3066,255.37378,175.90685,279.194,210.54912,162.8519,187.65115,1.7073154,2.8192892
326.35803,294.97372,306.61176,215.90582,215.24736,169.1886,136.96437,140.58144,129.25645,-0.5140487
341.9078,294.05576,288.88187,235.31885,202.00024,181.72916,159.22774,149.29414,2.0691392,-0.010373771
469.5172,606.08685,315.2684,259.34323,231.8089,231.27646,167.67482,152.08203,112.71327,1.82903
344.45285,305.34705,243.22874,184.38472,195.75113,187.95187,157.8037,176.70813,1.8117652,2.1421027
367.0253,423.22095,270.7422,212.46356,178.31775,182.5943,161.08777,128.66566,1.0637531,1.2907834
256.9843,322.4264,239.24214,262.12265,155.14546,177.81026,153.9092,177.73283,75.80722,1.602474
235.82462,263.28946,273.4847,253.17712,220.34305,201.7909,174.5384,157.4125,155.25128,2.3412764
317.07278,215.20737,252.26698,212.22772,182.43753,189.6794,163.67934,170.46492,159.07538,0.6074679
610.53674,286.89548,229.16351,245.7495,197.35298,1.6948297,141.76846,163.72194,180.7348,1.1627004
356.2202,231.4992,244.24713,236.89246,167.44162,0.7050643,171.80255,229.05373,97.76111,-0.100815296
351.58282,336.28906,243.14236,188.6292,172.60486,167.78088,162.65208,167.80324,81.61035,3.7003808
451.40555,354.61578,242.28206,168.81236,229.64409,178.79668,30.58866,157.4471,78.280495,2.3391886
411.1235,637.8383,252.40363,194.74176,199.02423,180.19391,162.44023,154.3172,69.2405,2.6416626
472.25696,390.3808,270.61053,198.34756,205.05017,185.64787,160.27725,170.15189,15.498806,-0.087786496
506.42664,301.21368,245.28403,239.95485,197.2136,2.1754696,165.38309,188.06134,30.75739,-0.3715139
618.59076,356.02612,320.7551,172.59653,232.80751,276.05447,161.96445,144.025,2.3221743,1.6437736
491.77725,265.90073,233.55386,205.93042,247.24455,187.57607,161.01117,148.78586,98.32706,0.9693291
308.13782,475.1269,228.51299,191.2946,204.75456,212.31136,181.76912,142.24811,59.7829,1.2833705
266.6986,551.6563,277.77795,-0.47011042,240.82129,202.52861,165.66293,173.71141,107.789505,1.3689778
540.3313,345.24164,284.31003,217.94409,177.54105,176.49644,175.9349,139.22159,1.7382178,0.41305745
317.65408,319.40906,331.51837,208.4139,211.68944,190.68648,157.39891,159.29938,13.3591585,2.0821033
270.9273,346.42554,352.24356,221.77371,222.04866,221.05092,199.32634,157.9605,95.37222,2.6229773
381.6438,281.27322,253.83672,265.74506,193.61537,211.0387,175.49709,143.76439,61.91085,0.508428
389.66495,230.87459,328.44983,197.87456,200.58589,204.5776,166.15292,163.21216,118.765884,2.606675
469.34903,195.20981,271.39114,225.39656,146.8296,229.5773,133.42288,153.1436,34.76073,2.4735868
377.65472,290.46942,261.08243,244.21385,203.65897,174.29916,151.59244,145.44812,94.59006,1.6036577
304.70654,279.0485,254.38847,240.50406,233.33301,164.5045,174.34283,139.48538,-0.16220313,1.5425663
589.8507,390.16248,262.01913,246.6423,238.84003,317.00546,221.77773,152.33319,83.080284,2.0807219
472.37662,553.75226,191.42921,217.38492,189.49103,192.18118,180.36441,150.69489,-0.5436455,2.4080508
506.4082,345.71356,232.61722,207.96657,239.02657,260.3655,157.15045,146.53821,1.6597469,2.1554909
343.58344,258.12427,244.73463,213.91966,0.3396237,186.80194,172.00052,139.22714,73.83411,-0.3694213
554.1397,367.2238,286.11032,229.06967,210.9486,167.11862,153.1807,155.39677,-0.02303195,1.1404142
492.10703,549.4617,256.42325,149.07831,172.80272,156.32292,192.55087,166.03578,137.1955,1.6911101
503.51535,291.78873,240.62277,207.85104,190.0698,196.37074,157.66415,152.4124,97.86166,1.2867734
532.4668,536.40314,299.71338,223.15619,171.14902,213.54388,185.86304,159.45538,-0.45067483,0.8724345
585.9172,261.40668,284.1817,219.31824,198.86418,163.71858,169.23259,176.46074,28.212936,2.09886
474.61197,335.0954,234.68933,188.93738,149.05061,203.67113,165.60442,173.19763,4.4135814,1.6127565
402.68848,381.39432,246.2903,201.88611,155.45306,194.40616,168.06633,152.39691,98.84784,-0.5193684
255.44424,407.24396,282.0936,207.97244,250.00227,209.33212,160.1578,181.56769,22.980919,-0.59428453
367.74576,473.8475,282.28067,159.4712,197.5354,209.63164,158.02092,156.60533,64.665375,2.0637884
335.78738,374.20584,339.52316,215.12901,214.52486,174.40672,143.66495,148.74332,105.98287,1.9793179
525.16187,272.88202,261.5063,224.42642,206.79628,217.9999,178.31293,141.09995,113.59207,2.1233141
343.6769,465.51486,302.47522,240.78152,228.89818,182.73483,2.9744616,146.57486,15.191061,2.6242468
341.86102,286.74765,253.20937,186.87949,191.31349,203.59985,174.72346,143.79816,150.34386,2.3382456
463.73428,319.56317,277.9898,154.76659,197.45122,210.22281,200.65352,208.31398,3.6444674,0.7789452
287.3561,436.3226,1.4561217,317.24054,296.38318,203.0684,173.4597,172.59096,142.51225,1.388547
368.2637,329.8825,1.3646662,214.22533,231.98828,155.59131,168.30865,195.56644,41.75364,3.9897242
553.3553,238.79147,279.8333,246.86453,210.24156,174.73212,161.94577,150.21498,10.998564,0.7983134
591.9444,407.00745,291.5048,193.35446,208.6559,367.6624,171.68973,167.927,80.23975,0.30565107
