Specimen_001_Tube_001_001_FITC,Specimen_001_Tube_002_002_FITC,Specimen_001_Tube_003_003_FITC,Specimen_001_Tube_004_004_FITC,Specimen_001_Tube_005_005_FITC,Specimen_001_Tube_006_006_FITC,Specimen_001_Tube_007_007_FITC,Specimen_001_Tube_008_008_FITC,Specimen_001_Tube_009_009_FITC,Specimen_001_Tube_010_010_FITC
340.4041,367.5853,196.34656,225.77383,236.08891,-0.16937965,214.87025,197.83553,214.61401,210.24516
223.3701,224.50926,247.7988,229.39589,220.8698,181.43965,202.01718,188.17354,214.62415,198.57916
376.8131,250.67,250.38817,278.1651,222.98969,215.5645,204.31477,211.80983,189.31818,207.29039
230.99895,237.11726,257.15656,294.7144,189.31094,193.88098,201.88817,215.15616,190.02475,228.89435
248.546,319.11133,223.47054,213.99217,224.65428,200.44675,207.67638,215.65594,186.60861,200.26619
240.72812,305.8434,247.98642,299.0918,195.78633,181.03879,190.74461,218.38188,233.64754,186.84337
338.82144,257.6094,311.4402,241.52368,186.72075,218.5911,207.20819,187.66852,214.79424,178.05106
195.9924,263.97137,211.05356,258.15515,249.81386,178.99011,176.24367,211.70667,210.55426,180.48352
307.39075,323.73917,271.05133,202.64229,197.86118,213.98354,175.59991,250.96426,202.60591,199.848
297.9372,302.07166,288.74557,201.18208,223.21324,195.26901,192.85652,206.92706,225.87889,223.79758
285.4625,253.78568,267.88205,224.98924,232.58139,232.56392,197.34709,224.49165,165.39418,215.60698
250.63338,230.91437,285.74356,231.51068,242.23395,194.8724,217.49089,198.56998,159.78717,188.93176
339.1993,252.00058,268.3022,242.13733,213.24959,196.61568,220.61568,205.30104,210.33777,169.22856
311.72037,250.36006,213.34348,205.14594,164.92807,214.4641,222.2894,195.52551,216.72054,182.725
262.9263,306.96216,193.46124,228.467,215.18529,182.19261,213.2371,216.42563,200.00859,196.73398
327.40555,330.0372,286.31723,225.93109,189.13426,211.5486,210.20091,202.75302,190.53912,174.50694
234.76334,324.43494,312.37164,226.38182,233.23898,223.68912,193.65793,205.06879,210.5602,187.91629
251.3331,251.86176,273.27023,237.98184,229.86325,200.94925,208.85736,183.27234,173.29507,189.71384
351.0082,303.66135,256.80185,188.72151,216.4552,221.95068,178.38562,211.98885,175.00989,192.81096
306.65424,301.84665,265.12878,222.42154,202.99341,176.71582,215.31523,203.51831,215.98265,175.67041
286.46353,235.16066,317.95294,256.93723,208.46227,197.32698,229.58711,224.87567,197.04219,149.99387
287.10135,291.438,265.8975,241.69728,213.99948,205.44952,183.30771,197.3542,199.85245,166.7644
258.76703,301.6149,243.60062,255.06207,198.36453,204.08418,225.32544,215.4398,183.55077,164.52003
224.36772,253.90973,282.09805,234.4932,199.03113,214.84256,217.54475,214.19672,208.93259,194.67111
321.76736,294.95224,227.23363,244.46864,212.65321,210.64415,201.73894,192.05641,212.44052,191.53409
341.27316,355.60184,290.26114,206.48521,203.65355,197.97878,334.0576,205.10017,209.95804,188.96352
294.7904,193.4263,286.66083,259.78354,237.36346,226.16757,231.286,158.54985,198.05055,173.68466
259.5215,265.86267,240.06148,6.3477006,222.11192,235.37878,188.15755,203.1504,190.26018,241.53886
365.11594,297.4504,203.43303,225.35545,192.00125,186.15028,194.26807,206.55577,200.09581,152.89882
281.99606,329.96533,285.79834,240.09734,193.64996,185.1245,208.61696,222.57385,193.38062,200.56332
259.3836,319.25522,246.2551,253.12668,181.12439,200.53848,227.1903,203.7785,197.34921,177.96516
265.6939,296.5377,284.10245,248.97092,222.8707,201.97867,188.2216,209.238,226.0253,227.8715
262.88284,296.17175,219.39885,261.46005,227.17833,204.89659,196.00136,219.88185,216.58978,183.15242
418.1404,285.00574,360.0349,202.9057,219.65297,187.9188,217.2515,192.02357,189.79381,210.65944
344.2633,303.08942,304.3608,393.33585,245.65128,187.67995,212.06908,194.17265,191.23242,202.03209
400.84106,319.90576,282.71082,215.45755,194.72302,217.08107,205.76471,258.75946,200.516,186.6842
203.38878,321.6878,303.45236,202.39708,197.84178,193.61497,203.6767,204.29916,172.11136,224.29532
223.14182,309.8782,204.94482,259.5496,229.76698,176.71538,197.15761,238.4177,216.55342,202.5786
275.81168,225.32655,281.09915,238.4453,215.68854,227.41383,202.03564,186.76526,259.17755,186.7216
315.1486,349.57144,251.68823,251.1015,211.16612,199.27287,192.57224,235.56502,184.32468,177.28151
379.15265,236.5197,278.2229,249.45149,204.83499,189.66426,208.62517,206.19518,180.85745,196.29149
339.679,276.41675,255.64157,225.94353,176.9307,231.04869,204.16385,205.99922,214.28745,185.31459
291.83276,302.0173,218.76984,237.46474,228.70314,209.95265,221.4371,191.01869,198.97392,198.7226
277.73468,306.52795,293.93805,221.42447,214.35593,186.28392,177.57216,206.20218,232.56256,181.81087
240.1522,289.26868,251.63315,287.36728,198.77132,208.1363,195.94868,215.24852,209.98808,0.6695361
337.1925,281.37875,287.2382,274.85114,229.40807,236.85072,201.71434,191.86911,179.06476,197.18587
258.21796,328.90457,277.7259,278.74286,226.95296,212.21175,223.45636,212.61823,172.51643,200.19742
335.08676,254.23907,213.36615,254.51572,213.71024,215.05087,194.46849,235.21971,191.36172,203.32744
391.42184,306.08884,301.16144,257.61285,224.6383,212.40569,222.62929,178.94386,181.85582,183.3268
330.234,242.75017,368.761,272.77893,197.00348,244.4681,197.42596,227.41136,214.25793,202.51149
322.85522,284.00677,226.32867,218.49406,224.15459,185.29395,213.47171,180.46506,189.66437,203.53197
381.97607,277.2159,251.67441,262.17117,210.17505,211.39232,207.54297,192.00285,196.76324,194.02289
209.51245,226.94882,256.71176,234.65321,208.79031,201.65309,196.11078,227.73509,177.56033,167.77023
342.86975,276.70615,267.24817,226.71577,211.30139,200.36809,174.25365,205.70898,190.84392,195.04073
219.3278,246.48996,442.6083,262.10202,184.0755,202.73328,210.33269,210.89093,225.44148,196.34885
206.95644,235.77551,256.16412,263.71225,208.1106,212.72006,181.27544,241.77708,184.74385,174.3085
299.06805,325.84616,267.16583,265.8809,217.78926,202.88406,177.57138,260.6062,168.5173,187.32309
342.656,261.32114,213.63638,199.97466,212.96086,191.58531,208.6781,207.73277,210.43617,204.14
277.2599,276.05392,286.93365,247.6011,219.0247,192.6905,174.49707,175.36308,190.18303,241.15796
270.563,263.60333,262.70993,230.97806,7.487446,231.18852,194.7363,183.09244,205.74332,186.38945
290.01837,288.45398,306.3115,236.63797,194.50977,220.22618,205.70094,218.03656,200.33432,207.3622
300.03305,256.04092,241.87076,237.26866,258.40817,231.35542,203.16173,224.9312,201.52823,221.56538
252.37299,233.27649,210.44641,302.50052,182.43547,216.01349,204.51836,196.66524,203.09174,194.92476
363.67764,216.61362,289.38144,234.99554,217.90103,205.57468,198.123,212.34091,185.66444,186.15388
270.5897,252.65858,291.35733,208.14021,211.58266,236.21301,237.0375,212.5561,201.12831,175.16803
364.29703,385.68,295.1587,211.82361,193.75029,191.53636,218.63654,170.95451,189.13232,183.6311
251.79657,342.98734,323.67984,219.24559,252.27234,207.316,226.51459,191.08788,216.9784,195.89583
351.6755,229.42389,299.67303,196.93044,200.67572,2.863116,195.7855,183.23125,195.49652,205.48152
449.96805,268.5455,234.34273,269.34735,195.82848,176.40947,237.09612,192.38203,214.74257,197.18657
331.11023,312.66095,249.10283,200.32968,202.92625,194.20807,203.31633,184.98077,190.4992,187.9883
316.79922,358.3033,249.46237,226.13583,251.37614,203.65117,220.98347,175.27052,152.43758,188.59764
319.18918,285.63306,239.60222,274.2851,261.55505,203.91745,183.60246,198.62312,220.90642,171.95842
275.01294,321.15067,290.41934,283.84494,222.57556,222.25568,241.21431,182.31831,216.96559,157.24031
298.99936,348.38824,310.38135,264.97104,222.43889,195.29697,242.2427,204.1037,186.43974,179.73718
241.18343,259.06876,259.34155,216.95822,186.67474,205.63809,197.04773,201.25833,210.13814,200.32814
328.08118,343.61804,315.47562,188.99855,230.93637,197.70534,191.47029,187.2129,177.54684,165.7247
249.1501,236.23293,287.15555,212.31886,216.2877,204.68944,184.49655,198.34286,198.30754,134.69385
336.41843,305.8593,285.3981,282.44678,173.33578,208.17609,178.06413,185.35217,208.38625,190.20918
331.4118,248.76018,354.70374,228.63496,212.10445,221.364,174.78122,190.88167,210.98523,207.08047
282.90054,215.14496,282.63217,284.40564,223.92928,200.6123,196.2704,166.26837,194.84514,189.54994
220.86925,357.37454,275.28656,213.02748,208.62984,173.49791,180.33112,195.2197,128.21251,207.55551
245.54253,259.4531,341.10403,281.50995,222.26508,196.04016,203.16377,212.15533,242.17024,206.26942
422.89954,311.2334,277.8055,225.1957,220.95381,192.86081,201.45494,236.33636,220.52747,185.8192
204.03706,283.10828,242.56241,176.59743,233.03716,191.09698,196.92484,195.47835,229.46263,168.20609
322.42123,304.7732,286.64023,236.05591,231.63976,190.88974,178.91722,182.28993,223.26645,150.22134
301.3875,187.44055,302.4775,207.43413,209.97481,203.30513,167.34164,202.18398,189.1177,182.30132
321.26126,216.18156,262.722,199.77898,281.43973,212.89148,176.23131,187.65828,191.76503,178.42136
319.98773,328.74133,251.79665,226.44102,209.74928,216.3355,195.1342,184.21664,218.92871,193.7987
229.82564,397.8594,214.73883,218.6984,200.42465,196.97482,214.06757,189.71724,209.74237,187.56429
275.05832,270.08313,276.3035,266.1386,201.81647,194.20187,219.1549,204.01018,185.5157,199.49457
289.58563,289.89932,306.0555,223.38625,185.54544,186.02937,192.88962,159.19342,154.85886,177.26128
238.25626,243.84955,359.52927,214.40085,230.50513,215.01205,221.91142,198.7214,178.88806,167.92548
323.54892,301.1451,252.13751,244.19507,241.54434,230.40782,223.19096,218.3196,211.73515,193.82103
226.48366,187.5283,223.96101,240.21211,379.82,212.14828,190.59229,183.71793,215.96936,209.09657
288.28827,282.16492,199.3244,216.33969,203.22551,195.2504,185.52371,181.8819,231.10023,194.69057
242.89917,328.57077,240.88869,242.23322,189.33913,225.15005,222.53893,195.0279,192.62009,189.15254
326.6508,242.32173,276.56638,212.74503,217.75008,213.24373,192.65752,190.22035,187.59703,198.7109
246.13022,324.04645,250.4913,234.24911,201.04114,195.9625,191.51753,203.33363,219.78722,200.51768
228.50383,202.35298,287.77628,206.82704,200.67346,201.06305,211.6768,203.42361,214.85962,173.38947
250.21426,267.10394,227.162,232.09749,172.06897,197.31032,165.94847,192.79575,193.01619,202.28337
355.3907,301.75745,305.12027,249.286,202.09984,220.53232,182.80795,195.10558,196.54912,216.67906
371.54877,293.48233,277.4107,268.19022,210.03365,185.55789,222.9455,194.17468,224.9531,184.7979
210.78201,248.6193,284.40228,235.52881,216.74591,179.89407,237.15926,207.30606,214.11053,194.11604
226.05028,262.35812,183.17525,214.10902,221.16689,250.64731,211.58754,202.66983,190.23279,202.6099
239.71982,249.84386,252.60666,257.20096,222.01442,203.41367,193.82912,195.72232,201.8829,185.48372
375.0967,364.73822,274.8991,203.41344,225.04485,179.44153,184.42082,182.08205,207.20274,190.20903
286.10938,300.82642,296.28024,246.70302,233.57684,211.71085,194.76254,175.2995,221.77745,166.50157
208.35387,322.16455,231.97603,205.56137,198.87764,213.5124,200.4609,186.58014,221.63284,180.3341
257.97256,275.87036,291.21378,257.88773,229.85043,219.81606,189.53726,191.22662,185.16463,183.60365
284.96512,239.09988,216.70432,278.9111,208.70868,181.89351,187.03609,214.15016,177.3336,169.36328
289.81265,298.94846,276.1271,225.8631,202.39789,214.22899,212.91264,264.77808,193.8086,160.36641
288.23398,194.38412,260.17932,237.56003,188.66273,185.00385,213.21515,207.80872,217.8326,208.95695
185.72043,253.03537,247.9906,273.63892,193.92352,217.6833,185.98918,215.54555,190.32779,218.17142
269.3378,302.24573,251.34702,213.22012,219.73898,196.55937,189.60884,195.28362,193.74588,0.3743503
264.47687,406.26004,294.218,308.55978,203.47742,208.92346,199.24934,180.9097,175.07349,169.04001
196.18936,264.13388,256.18747,211.24411,222.66437,225.6316,199.14232,174.18729,206.03159,192.08176
282.47873,229.91139,377.2931,255.99582,215.9907,205.63551,201.39723,206.31285,217.96689,189.222
324.87738,262.8924,277.53992,242.60196,202.48346,190.45554,183.12788,206.54126,205.3497,192.44717
253.28334,260.1814,279.73816,209.05779,201.4162,195.99193,203.14182,223.97395,230.3555,186.6193
416.67166,210.99141,313.48987,201.88417,238.97946,176.68845,208.30081,198.78622,219.26147,122.33846
258.793,255.3724,289.79602,232.40666,221.3599,211.4847,209.35452,193.13152,186.33353,187.55316
341.01486,227.77463,249.362,265.7512,184.98634,203.99762,193.52296,210.50032,221.23163,183.93475
274.66147,301.18307,211.07245,262.26547,193.63882,238.4102,215.87439,211.7148,188.11523,157.7434
428.00067,290.3637,230.53548,231.37189,284.8401,183.90327,206.44019,224.62091,220.79414,175.92108
304.8057,296.053,265.11087,256.17395,219.04192,204.48694,217.49286,171.0798,222.18639,186.78163
420.49008,301.44318,255.85953,262.25812,239.36948,165.10626,167.73277,194.01399,217.1789,222.72263
223.2328,294.40894,210.39659,260.5558,206.35062,223.00197,199.15771,183.00243,213.4911,209.00853
323.4362,216.35867,277.72073,209.02129,194.89456,203.31998,182.74348,223.99832,195.51353,181.41449
239.50818,231.39178,235.50327,201.64796,213.60352,209.50157,207.90073,189.91951,212.91927,205.43306
317.82886,326.39868,250.25822,226.99406,206.89676,206.31871,207.26346,204.79745,182.29729,163.74506
361.15775,338.86417,276.74533,202.58247,222.08948,201.54015,188.18443,153.86081,206.85008,207.35321
253.24333,243.56836,250.08739,203.24327,215.10608,211.97394,191.60442,204.57153,167.24368,211.88329
271.27298,227.33568,287.58374,305.73184,241.01884,155.3368,198.99365,188.43822,184.53688,197.62283
338.29843,319.0913,307.79373,263.71863,176.77168,219.48308,197.35146,229.97502,173.46751,171.47704
223.10959,307.49783,361.5217,233.20073,228.32494,193.72183,196.83582,175.66888,224.21089,190.53754
314.21173,317.34186,279.2452,216.42375,228.53009,206.43356,217.88557,202.85358,195.33253,196.35298
350.13892,229.3967,251.80878,253.24237,206.25038,194.98293,228.0924,182.42064,208.03806,177.2529
347.14658,326.23358,338.93594,290.37054,212.20311,196.55493,190.01974,169.5125,186.49481,190.69028
293.52118,256.5705,190.30354,266.63013,223.6679,206.74721,212.03224,211.29405,181.51555,222.31717
271.4977,391.4426,237.28716,247.5075,214.21162,180.07738,194.30669,209.18112,223.2373,201.5293
249.42162,636.6695,296.8285,286.59784,228.02313,194.23204,199.51543,189.16574,201.0472,184.79944
300.19916,390.78323,242.97589,208.90688,199.47665,209.50053,197.69604,199.71124,204.38286,207.49083
343.5538,229.26877,248.62384,212.15698,200.73154,221.82695,225.31993,210.34863,179.41725,248.88673
255.18582,304.3206,235.84265,272.28583,220.45108,252.26303,173.63304,183.52805,203.24905,193.56454
391.07983,236.2233,242.55815,263.05927,229.47351,195.53343,201.36444,201.72449,183.32968,158.54968
350.93234,291.2037,252.06111,243.49828,207.71999,221.9869,196.26154,210.52588,205.76544,201.9562
314.543,247.86803,271.43918,233.57352,187.79062,217.34962,167.21877,191.96237,196.5706,198.88132
242.60378,307.8284,295.80768,246.13898,219.8868,270.1466,225.84636,207.23451,164.63011,212.45139
220.51239,257.99557,261.9695,216.69514,220.99118,213.78458,204.41664,245.75032,212.00291,187.45528
305.92197,303.9943,273.85928,287.0221,215.63516,219.9865,249.54115,184.85957,208.10251,185.39346
263.7223,260.412,258.89285,221.90707,212.14561,192.93474,197.5602,201.82904,247.2767,227.53922
388.51996,257.15338,272.5599,260.3327,199.10294,199.20804,200.43922,190.51816,199.38304,175.5295
264.65872,236.09285,241.78885,252.25188,204.42365,203.52567,250.36618,213.03773,206.61096,203.63254
287.5353,263.1888,262.24628,226.95209,227.12238,233.68158,173.51366,189.68529,214.23094,174.16034
281.8411,215.5816,296.17548,250.23216,187.59544,198.96164,189.2788,206.21199,181.02296,194.60008
302.38052,318.76562,255.30524,265.73395,197.05347,202.08308,192.87704,180.61313,187.31941,155.97069
254.22772,263.94064,255.46756,219.7323,209.67415,212.6448,189.73045,200.27824,212.14111,178.31232
350.28503,302.5331,249.68257,273.7599,208.25592,257.3017,185.81747,225.00981,191.77779,170.48352
344.8959,336.6331,248.08813,259.72067,223.76836,215.41988,189.00493,228.05916,226.89029,214.87366
249.4077,227.00824,233.90987,233.85106,247.7218,201.91052,175.45232,154.65192,201.48514,183.39691
266.62912,222.19962,336.9233,202.75954,229.43257,207.70125,216.49889,173.4377,198.14401,169.90675
225.97447,376.6461,289.6466,244.35217,195.86946,189.0833,181.33278,172.86603,198.91066,225.53123
446.06158,334.6174,263.2564,211.6542,205.68149,222.94975,216.41035,194.588,168.20064,149.85756
280.2859,266.93054,198.98164,228.6309,202.96002,209.58498,212.91579,166.22343,208.38506,199.8368
283.5403,250.48846,230.51224,233.54709,228.91006,181.78496,206.22011,212.82436,248.21431,187.04018
354.38797,240.49457,292.39166,235.37358,226.68987,187.4793,232.31522,206.45155,187.5859,175.89087
273.1995,255.87817,293.87915,228.93872,250.59752,225.37148,189.64996,206.2757,194.55453,169.77379
340.04718,273.44638,340.2302,247.38315,213.63657,185.68108,204.31453,201.53212,215.3051,199.34682
430.2778,235.7031,249.65811,229.14725,189.90413,209.51453,223.54504,191.82155,219.33894,181.84572
276.784,236.51277,258.7433,197.39693,212.10579,249.97887,225.23352,194.75423,209.21979,182.71608
253.2631,240.50624,178.86035,207.5292,205.82716,189.9166,190.49144,197.87787,213.26991,202.72215
347.19843,267.8882,243.25456,244.44537,219.96321,215.8794,209.21605,228.60364,205.13246,187.56459
286.4557,269.63196,319.6483,208.31744,189.23027,175.49306,197.89786,199.83235,234.63069,173.84012
249.77562,287.44455,212.74905,251.5218,207.65823,185.48796,211.17902,209.6652,201.50746,180.85472
375.9474,313.61517,231.95029,236.62642,179.24464,210.56445,195.05356,228.32512,164.06369,209.52708
281.90155,315.39258,227.84583,216.75424,221.22357,215.81578,190.46304,283.64996,228.25026,184.22481
244.68127,312.3657,179.9603,235.09883,253.93509,192.69373,200.137,179.60278,202.88658,188.49532
287.69455,226.17274,243.46208,201.98936,210.19821,233.46568,194.19685,188.53322,188.26962,182.3827
342.01456,315.02155,307.4002,230.83917,174.0131,186.97229,243.56357,217.67609,190.0605,187.91762
326.12357,257.8468,250.24503,234.10204,204.1658,182.27106,241.22859,195.72676,195.83847,171.7204
310.35992,271.1696,207.21446,256.80606,216.0878,215.13434,207.74338,188.41843,223.14081,187.98363
320.75967,399.1556,326.19568,282.27814,212.53096,220.01321,195.46652,209.44984,183.99066,176.7466
241.07372,365.7631,412.8011,237.30768,219.84781,218.46986,171.5156,218.49075,218.5492,154.31047
383.41025,280.81195,229.22359,257.8248,279.53708,255.30463,209.2825,207.02351,226.89836,212.57306
208.76422,330.21786,325.10046,278.79874,212.13803,205.09871,176.22723,215.38158,181.66106,186.50328
207.71613,255.24994,199.92421,248.52164,233.82594,160.14291,176.98538,330.7447,190.56477,164.333
291.8744,290.85474,225.52638,269.44223,216.23984,225.40775,208.58775,179.9574,192.05304,200.32298
264.01892,236.18053,324.83365,220.24982,195.7785,185.717,194.29419,206.92087,170.45741,216.2838
252.90015,212.90982,224.28581,260.4845,220.48,183.77274,198.3015,204.33304,208.23126,195.82178
251.08536,271.10284,254.41913,254.49,217.43108,181.06485,203.96461,193.50072,208.6024,196.41847
218.15169,284.73697,281.50464,244.27312,213.93626,235.40863,194.0569,212.69435,190.94461,175.68945
389.50208,277.83762,250.28604,254.0459,224.28732,200.87068,175.93228,201.22118,132.56973,193.66298
286.03403,272.082,323.43933,259.52176,210.85909,216.15779,189.3822,219.78339,209.63594,187.81215
273.1047,338.88925,231.54498,230.15288,226.07109,199.12637,183.17519,221.79308,184.70743,198.77647
275.06235,287.13797,349.26422,239.12961,208.29124,186.79265,187.8822,153.8298,182.32951,179.55963
264.9032,286.56607,274.56528,228.29622,240.7534,197.23141,193.40198,217.98167,199.47974,212.49142
231.44194,279.39655,260.8499,206.6011,243.55687,212.26868,188.74657,201.54387,176.64102,189.2986
270.00467,275.2555,221.95013,228.06155,224.21657,202.95811,184.39879,191.68121,218.10011,200.7844
261.64716,408.2229,319.9645,235.42807,205.6046,181.00145,188.10133,189.3816,159.3977,165.73405
395.95972,254.22107,250.33768,219.71855,223.69641,205.84288,170.69182,195.79608,194.63371,197.50302
283.53116,270.14365,290.27478,240.79024,182.06812,207.92212,4.777501,172.98024,205.84042,210.74243
294.8339,267.23608,276.18848,242.57054,197.39943,198.7588,200.30989,231.65324,213.47035,204.41
243.97763,292.65338,223.19441,286.25165,190.12743,172.0238,208.48195,200.5128,248.15453,188.20242
326.65408,286.80112,275.9626,320.53912,200.80547,209.42946,191.24356,199.22194,191.70335,223.12785
412.62598,246.31306,352.64066,233.35866,191.45723,181.42271,185.85999,209.16087,204.65216,189.88353
293.0319,250.61229,293.8664,232.57947,207.08432,192.3338,202.8652,194.37842,220.93178,210.15826
229.58105,236.80727,338.79318,248.82817,223.04239,195.11821,256.76297,188.91388,216.8399,195.93243
396.6461,360.68018,290.36432,215.91447,192.17732,201.68208,205.3584,204.559,219.33327,176.22125
377.5258,246.97798,265.27292,270.66348,202.43852,201.83855,195.78247,259.30737,189.38394,177.42152
236.69374,319.0383,344.60724,234.68788,201.9589,187.14128,204.84758,169.0434,197.67145,232.83035
244.5927,366.7047,230.1184,271.43695,223.61472,197.28995,202.8224,217.67316,225.9074,206.24461
365.799,351.70786,257.5668,203.39897,199.45914,205.47223,176.3339,219.38028,217.90562,170.83678
312.10095,288.386,297.79318,270.06723,220.66339,203.55176,197.02876,202.2361,200.72792,197.3386
208.8781,359.16873,245.67711,235.77376,239.84575,224.15186,222.12337,203.39392,174.86295,195.1115
287.42474,228.75395,294.1002,280.88373,204.72751,196.34146,189.65193,198.787,225.27626,204.08028
203.31975,250.98323,290.2202,215.16391,222.53566,200.89742,186.96709,199.44557,202.16505,189.46115
304.48785,230.797,252.1044,219.15445,203.49773,215.60085,179.09088,196.56477,206.77107,157.2572
179.51746,308.12625,290.2592,212.1089,168.6787,222.6203,166.12825,217.41603,188.56056,202.20412
248.30815,250.18457,221.29611,238.4941,191.91379,188.63272,224.17877,202.98499,198.77632,192.66905
34.939434,377.33246,231.48549,301.68088,213.44006,280.1894,195.96286,201.76366,193.7369,149.93762
263.87405,312.6489,295.30664,203.69629,198.26546,170.79524,223.97408,183.98889,202.9477,151.15662
325.91156,378.33417,267.91568,236.39594,227.96588,194.32495,215.82376,182.4507,190.04779,194.13524
356.25864,252.78232,55.32754,240.24077,233.17378,192.80263,198.11902,177.10728,195.67805,193.5151
361.6799,314.81302,214.61366,256.97946,190.8591,211.1368,206.59732,191.76228,210.36415,192.94907
342.9294,248.0235,384.4677,240.08398,237.82358,209.91579,191.27399,193.34901,194.4983,204.56396
276.41382,336.12668,247.57883,203.51863,236.27534,221.2797,215.40788,275.6958,224.39056,202.23589
211.12013,321.5407,314.30872,267.66846,244.68578,221.47539,223.5575,253.55748,191.28676,179.20097
314.15686,349.5783,271.1682,225.22192,227.41786,217.25906,200.1501,200.21603,181.13536,224.19026
220.15244,231.4426,233.54318,283.06946,221.87097,194.3852,184.53653,186.22139,193.80992,197.91075
296.21246,239.73425,294.14914,212.60179,218.74034,214.87218,213.5841,196.81557,179.75641,168.07095
319.0043,328.85083,343.42642,231.05692,443.2668,245.66394,185.05357,200.28058,194.41107,193.0271
319.93936,236.13205,335.98315,222.8102,199.99075,281.07718,210.61981,201.22653,204.5335,167.3584
320.08212,253.91104,334.46466,227.82718,208.88608,212.78117,186.09729,187.3374,190.88019,228.24649
341.37347,331.5362,233.36707,275.09424,219.08278,182.95712,179.48933,213.99182,201.64871,0.87369096
335.7478,283.09753,220.50003,238.99011,196.03542,197.64221,204.22787,172.17561,169.93869,190.47694
256.57956,245.25734,197.78154,266.5742,233.90097,195.51003,207.14413,234.79834,186.60585,166.70975
266.16223,195.09789,234.66432,297.6092,216.28076,263.0466,186.05191,218.11024,154.88902,148.0013
257.1797,276.76877,276.97873,238.83882,227.06044,283.72064,220.36356,190.0273,210.63322,191.2122
216.43787,297.3127,298.31244,254.72838,211.93701,187.39473,204.8547,216.02686,228.45479,204.6595
268.2488,297.44177,290.7986,245.07494,209.1883,172.10927,231.60368,207.15215,187.05682,80.749405
297.3656,303.07068,284.8027,208.35115,221.03485,211.15302,206.60558,202.04117,178.74586,178.7415
301.1409,255.20667,203.14996,231.77068,265.464,184.3431,186.73654,214.2239,216.66838,210.91779
231.93845,423.50717,293.2902,219.1789,219.4915,198.62573,217.63516,238.14546,185.81828,184.10678
293.3732,300.51462,277.00244,253.37813,201.73386,206.10046,189.87335,217.13432,221.67397,215.99588
243.16608,318.94177,220.5128,219.6818,246.10968,224.24948,218.5488,227.26575,244.39171,186.46881
379.66684,298.93198,217.428,258.7746,193.7385,223.97086,192.5119,200.20282,183.75835,174.37074
381.4935,361.15552,271.10117,237.50916,211.23688,217.78752,206.4452,179.83775,210.29874,160.8802
330.64792,230.4849,283.91763,291.62253,235.12537,201.7036,189.39398,225.02477,226.43224,284.40463
357.84753,306.57092,346.99768,281.85226,231.228,175.37573,201.25552,173.17682,199.47923,183.1485
286.2082,268.9839,208.12997,238.92033,216.5701,191.54564,186.77434,177.1997,173.59357,179.30873
245.2467,232.75505,292.18164,208.88435,240.23083,192.49124,176.54533,239.00725,184.71869,174.67526
240.93349,298.8403,282.2375,356.70996,205.58075,246.57866,206.37476,226.10582,185.49826,162.72772
363.89618,331.02484,303.56015,231.32701,190.78288,219.36134,214.94504,205.3802,245.03397,147.61867
301.7077,262.77066,254.24562,247.61108,244.89569,214.88727,199.58679,185.19589,235.71944,179.539
225.46938,241.08752,215.27138,251.36241,202.02332,223.1639,180.85077,178.21361,251.38286,1.6785822
240.76978,297.54077,279.8125,236.53362,239.38058,218.68488,197.85913,157.53477,205.26355,160.76901
234.06772,241.0292,220.77528,240.65472,206.7678,213.04518,215.68321,201.62363,205.09282,201.62065
367.9763,269.4719,299.25107,232.26555,225.88144,227.69742,155.70035,213.86873,210.31938,200.18979
249.421,261.037,255.11462,231.17458,195.70619,189.48541,217.39056,190.62817,217.74255,199.15987
319.39246,220.58865,330.73163,216.7582,211.53851,213.19844,177.49196,209.95828,179.51266,174.6427
298.51938,420.541,257.243,206.70964,198.96513,218.94304,188.19897,187.44052,148.21194,186.72804
299.56815,238.95705,302.3353,279.07953,350.09717,203.47684,192.3834,193.80789,201.06883,179.79099
242.97102,277.18106,300.986,237.56755,214.17906,176.20662,198.66026,219.36328,208.5716,183.5081
187.21748,221.98102,258.4836,249.13937,196.97324,197.82532,212.0771,200.61179,204.04553,253.53679
240.6048,344.63586,306.6085,233.16345,200.3454,198.78357,233.47406,207.54022,183.31534,260.27368
257.48434,229.17047,265.5511,268.11746,224.46028,206.08646,181.01561,191.04675,228.18375,206.64615
236.79822,233.71259,238.70221,232.08846,194.4348,218.45816,215.14607,198.78062,201.4652,183.54839
401.80365,294.8166,248.03157,315.2156,217.05693,204.54742,195.12863,158.87596,197.18442,194.26451
244.40239,239.25012,216.4708,256.56628,236.31027,192.43446,196.22379,179.42339,183.66486,149.78903
219.36699,308.85043,277.69818,271.3989,228.71689,237.37749,186.10089,223.87296,225.96143,190.36691
193.918,236.32016,270.6864,242.29254,230.33817,198.63683,211.39438,196.18622,191.23166,168.87471
205.84805,219.63289,353.60645,248.01962,181.47586,211.68326,197.50983,205.49808,188.50458,157.7129
212.52513,300.93045,242.32527,291.11014,192.23306,213.48586,193.66257,156.87708,219.27057,201.37885
214.93626,210.73036,313.98895,256.52115,226.58351,223.81627,193.3217,202.54446,232.20625,203.3617
276.24265,376.2205,248.0472,258.85654,254.59775,183.45964,167.3544,174.62395,184.06245,135.58958
324.5231,325.52933,241.47697,222.50839,189.47145,209.18419,224.9505,179.2813,183.89914,197.22409
286.0021,244.98984,256.03073,239.2055,214.27441,191.03377,216.01099,235.25667,209.124,190.72023
